,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
2717,Chu Li Lee,UgyVfRic5w4Yrm94xWV4AaABAg,Very motivating but can also do without those *F words. Very degrading﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,12,71,5,0,1,,,,,0.2,0.3,positive
2718,Maureen J Transformational Coach,Ugwgvizlwm2IOGcHCOF4AaABAg,"To all those who have done this Video, I keep on learning and hopefully making a difference somewhere in someone's Life when I can. Worthwhile watching.﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,26,153,4.923076923,0,2,,,,,0.5,0.5,positive
2719,Kris Ludwig,UgyMhEskGQAOWTjyRad4AaABAg,"Should be titled ""how to fix the world, one person at a time.""﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,13,63,3.923076923,0,0,,,,,0,0,neutral
2720,Goodluck Oz,UgwK7kmeP5T9WnznmBd4AaABAg,"This is true, just make my life﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,32,3.714285714,0,0,,,,,0.35,0.65,positive
2721,Myrleen Manley,UgzcXnlVzHlP4WxiFiV4AaABAg,Why can't people be helpful without being verbally offensive!!!! Totally unnecessary!!!﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,11,88,7.090909091,0,0,,,,,0,0.75,neutral
2722,Knuckles King,UgwrKMfbt5yKy3kCe4l4AaABAg,Stop saying cus words﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,4,22,4.75,0,0,,,,,0,0,neutral
2723,Peter Semugenyi,Ugw3mJ1RrMloDruRnLJ4AaABAg,"The world is wide open with what I need to go for. Am leaving my overseas deployment to live with my wife forever Am not figuring how to but am going next month. I need to learn,it's a process. Am going for my passion. Am going for farming﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,48,240,4.020833333,0,2,,,,,0.009090909091,0.35,positive
2724,Lujiii,UgwlaR6qytDjaZFedVR4AaABAg,"The Start Had Lots Of Bad Words But, They Helped Me Improve My Life.﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,14,69,4,0,0,,,,,-0.7,0.6666666667,negative
2725,alyson Maxwell,UgzBlfKOUQpzlJCL8R14AaABAg,Wow! What an awesome speech! Also very true and something that we need to be reminded of regularly.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,18,100,4.611111111,0,0,,,,,0.5266666667,0.9483333333,positive
2726,leon Mandevane,UgyDJ8l1QeNBljzwz9d4AaABAg,Name of speaker? After watching this video my life had totally changed and the way I think too ❤️ thank you﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,21,108,4.19047619,0,1,,,,❤,0,0.75,neutral
2727,Nicanor Orjaliza Jr,UgwCjAl7g9bui6-PAh54AaABAg,Land of the free. Dream big﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,6,28,3.833333333,0,0,,,,,0.4,0.8,positive
2728,Đình Thiện Trần,UgzLQryPN_9nM-IEa-V4AaABAg,i knew what happiness is﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,5,25,4.2,0,0,,,,,0.7,0.2,positive
2729,SHERMAN TV,Ugyz6uouvsvj0ymJAVZ4AaABAg,Great video !! If anyone has time check out a motivational video I made I would greatly appreciate it. https://youtu.be/a6Baa3LurN8﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,20,132,5.65,0,2,,https://youtu.be/a6Baa3LurN8﻿,,,0.9,0.75,positive
2730,Cristina Harrold,UgxQM_3c2m9aa295YI94AaABAg,I swear this lil music be doin something to me﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,10,47,3.8,0,1,,,,,0,0,neutral
2731,VISNRY company,UgwS-SNNqCZ4hT0yEH94AaABAg,See how you can make a difference https://www.instagram.com/thevisnryco/﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,8,73,8.25,0,0,,https://www.instagram.com/thevisnryco/﻿,,,0,0,neutral
2732,Aerynn H,UgwN20WaEoy9QECgfJ14AaABAg,I...... I need this 😢😫﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,5,23,3.8,0,2,,,,😢😫,0,0,neutral
2733,Jadus Herron,UgxBkqbfnjzhnQ6sXVh4AaABAg,Mr. Brown you showed me that i can improve myself and my life to make it better then what i see it as cause I don't wan to go to school or do it homework and hearing you say that u went back to that radio station day after day looking for a job on the radio and he gave you a job and you getting than chance to get on the radio i see that i can do anything long as i fin myself and i thank you a lot﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,91,400,3.406593407,0,1,,,,,0.0625,0.2625,positive
2734,Hova,Ugy3xbCm9eqgZD9mORt4AaABAg,I wish more people hear these I'm 15 and know for the most part what I want in life and I ask people in my family and there 18+ and don't know﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,32,143,3.5,1,3,,,,,0.5,0.5,positive
2735,Miriam Schiro,UgxkVOyE9u_x_K_Ujet4AaABAg,"Hard for me to be happy when the animals are suffering and no one cares. Everybody is too egotistical, too much into themselves to care about innocent animals life that wants to live but are killed just to fill humans egotistical SELFISH desires. They think life is only about humans and only humans matter. They do not put a thought not once on what the animals must be going through to be turned into a hot dog or bacon or burger, and that the animals had to be skinned alive in EXCRUCIATING PAIN for you to have leather shoes, leather belts, leather coats, wallets bags and so on. They believe the old MacDonald had a farm fairytale in that the animals are treated with love but they do not think about DUuh the innocent animals have to be KILLED in order for me to eat them and or wear them. What do you think that the animals go with a smile to the SLAUGHTERHOUSE and say woopiiii I get to be murdered today so people can eat me and or wear me HA! NOT A ONE. They are just like us, they have feelings and emotions and do not want to die they do not want to be slaved, exploited, incarcerated, confined, isolated, and such until a human says ok time to kill you so people can eat you and wear you. NO never that! They want to be free and want to enjoy life just like us. Be more compassionate and caring and for the sake of not contributing to animal cruelty please go vegan﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,266,1379,4.187969925,0,11,,,,,0.1910737813,0.5126811594,positive
2736,SEAJAM HOT-SHOT,UgwDnl3dhqj31Ae-RCl4AaABAg,"Please remove the music background, it's so TO MUCH...﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,9,55,5.222222222,0,2,,,,,0,0,neutral
2737,Cebo Khethukuthula,UgymyhuEj4C5nDh3jvJ4AaABAg,This is the best motivation ever. Today I decide to change and follow most of the principles of life he has mentioned. You are a king Les Brown.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,28,145,4.214285714,0,1,,,,,0.75,0.4,positive
2738,Genia J,UgwsmoE83Z59aoUnqHl4AaABAg,Great motivation but.....the fowl language is really unnecessary. Especially trying to listen with my children to encourage them to believe in themselves and dream big﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,25,168,5.76,0,0,,,,,0.1333333333,0.8833333333,positive
2739,Mitrache Fabian,UgwEc56BpUMWmO7Ye5d4AaABAg,What is doing Morgan's face over here? There is not a single word from him.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,15,76,4.133333333,0,0,,,,,0.03571428571,0.2142857143,positive
2740,Samantha Culliton,Ugxr2u7GMI-XLYphjRt4AaABAg,One of my favorites. Wow.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,5,26,4.4,0,0,,,,,0,0,neutral
2741,inspvce,Ugy782UuaG1Ln4yB9qF4AaABAg,Why tf did amy schumer have to pop up on one of the ads smh now i just wanna give up on life﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,23,93,3.086956522,0,0,,,,,0,0,neutral
2742,inspvce,UgyxJ3PKG1ydxT5XJzt4AaABAg,Whats with all the dislikes tho?﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,6,33,4.666666667,0,0,,,,,0,0,neutral
2743,Insidious Sid,UgxJQb7TOxlGeARq4wV4AaABAg,Don't get married. Problem solved.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,5,35,6.2,0,0,,,,,0.25,0.25,positive
2744,Sal Gonzalez,UgxeiDnDBYETMCVs0DR4AaABAg,This hit me like a ton of bricks made me laught and cry﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,13,56,3.384615385,0,0,,,,,0,0,neutral
2745,LoveJoy Valencia,UgxJD2o3PYEppFK4gIZ4AaABAg,Thank you for this! I needed this!﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,35,4.142857143,0,1,,,,,0,0,neutral
2746,Godswilln p,Ugz_LwW0N3QdZb2NYg14AaABAg,What do you do when that negative enegy...that buzz killer..that toxic hating hurtful person is your own mother..mines is the most toxic person in my life..the one that should have my back that should encourage n have my back..brings out the worse in me..I have to be set free.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,49,278,4.693877551,0,0,,,,,0.08,0.5,positive
2747,Catherine Johnson,UgxaIOm7YkA1IdUw39l4AaABAg,Yasss Les Brown thx for the motivation💓﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,40,4.857142857,0,0,,,,💓,0,0,neutral
2748,Natalia Forte,Ugz01q-HKrlKkdTriC94AaABAg,I really needed this. Thank you﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,6,32,4.5,0,1,,,,,0.2,0.2,positive
2749,Dwight Anderson,UgzdM2wZXRAi1wedMcB4AaABAg,If it was more positive people then negative we would be okay﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,12,62,4.25,0,0,,,,,0.1424242424,0.4818181818,positive
2750,Meng Moua,UgzC9P6E6Zqee7IaK414AaABAg,Motivation with laughter is one of the best!﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,8,45,4.75,0,0,,,,,0,0,neutral
2751,J,Ugx5YIGWSqSQmPvYraF4AaABAg,Conversation with the one that's holding you back but they won't speak to you?﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,14,79,4.714285714,0,0,,,,,0,0,neutral
2752,sugarbee Russell,UgyCtMUUSt3JzbAbDEx4AaABAg,Amen father I am here humble to you lord forgive me for all the sin in my life work on my father work with me work through me father I’m a lost soul urging for your love📖🙏🙌🏾﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,37,174,3.72972973,0,1,,,,📖🙏🙌,-0.2,0.4,negative
2753,Kimberlee Atwell,UgxfZtMrFhdCHpQqdoZ4AaABAg,This could have been a great video for our juvenile detention center if it were minus the f-bombs...﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,18,101,4.666666667,0,0,,,,,0.0875,0.3,positive
2754,Lidia Alves,UgzeS_KzR9yiGQclcEt4AaABAg,"Love it....Love it, I need to hear this again. I have to look for my purpose. Busy exploring a new industry in my life. Loving the challenge. Enjoy the area of tourism and feel so passionate that this area is where I'm going to smile everyday. Check out https://www.icligo.com/lidiaalves﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,49,288,4.897959184,0,2,,https://www.icligo.com/lidiaalves﻿,,,0.2232954545,0.5443181818,positive
2755,Kai Parker,UgxM3xP4BF_0hyctSZR4AaABAg,"Thank you,!after our embarrassing lose in baseball this helped me learn from it instead of falling with it. When life goes wrong don’t go with it. 👍﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,27,149,4.555555556,0,0,,,,👍,-0.5,0.9,negative
2756,Kalachi-Tube,Ugynm9dQ0PCkUViSqv94AaABAg,"Meet yourself or Know yourslef, who are you ? What are you ? What do you want to be ? How you will be ? All segments need actions not dialogues or discussion﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,33,158,3.818181818,0,0,,,,,0,0,neutral
2757,Paula Newton,UgxVAIrDgfHajn2voUh4AaABAg,Thank you for opening my eyes today.﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,37,4.428571429,0,0,,,,,0,0,neutral
2758,Mia Lemerje,Ugw9eZlyOMKtIBGyZXJ4AaABAg,really needed this...thank you﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,4,31,7,0,0,,,,,0.2,0.2,positive
2759,He is mine and I am His,UgypznaBqiPA9CMnTXl4AaABAg,"I don't like curse words for motivation, this just disturbed my spirit.﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,12,72,5.083333333,0,1,,,,,0,0,neutral
2760,conduittothecollective,UgwFHyELxXBIUlIGAV14AaABAg,"there is one thing that underlies everything...everything...and that thing is potential, everything has the potential to be something else, a tree has the potential to be a house, the furniture in the house, a pencil on the furniture in the house, or left alone has the potential to be a mighty god of the forest, a home to birds, insects and other animals, potential is the catalyst for change, that same potential is in all of us... Arise ye for mans life is short and the great work remains incomplete, arise ye builders of cities, hewers of worlds and master architects of the universe, for you are the Magnum Opus and only you can complete it, arise ye and know thy self for you are the master piece of creation. Peace.﻿",1 year ago (edited),howtoimproveyourself,vXHLTV0wx8M,131,725,4.541984733,0,0,,,,,0.08392857143,0.7035714286,positive
2761,Karola Polus,Ugw2KSKQYn76SkJW2_B4AaABAg,I loved every minute of this speech﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,36,4.285714286,0,1,,,,,0.7,0.8,positive
2762,Lydia Akondo,UgzxyW4Pp6A9AtKBIAp4AaABAg,"That was a great speech , very enlightening & powerful, am on the positive team 👍.. Thanks Sir ; God bless 😇﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,22,109,4,0,0,,,,👍😇,0.3834545455,0.6030909091,positive
2763,Charanjit74,UgzLDxww3dVidiwy4614AaABAg,"Hi, thank you, I'm 44 years old and I felt that I was losing myself and feeling down and out because I went through a hell of alot in life and my divorce brought me down, big time, its slow process but this has helped me shit loads. Thanks﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,49,240,3.918367347,1,3,,,,,-0.1185185185,0.3462962963,negative
2764,MissDragonByt,Ugw1loM1vD-h3nez3Ah4AaABAg,"Wow straight up! Very powerful, thank you.﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,43,5.285714286,0,0,,,,,0.2466666667,0.8,positive
2765,Emmillyy,Ugwi5ffkjV60apGyp2F4AaABAg,"I'm going to use this to get into my dream school wharton. Emily, come back in a year when you get in and say ""This is where it all began, haha."" Good luck future self, I know you'll do it, just a matter of time :)﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,46,215,3.695652174,0,1,,,,,0.28,0.405,positive
2766,Emmillyy,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8gK9VCR1Aan,saw someone liked this comment and OMFG MY LIFE IS DOING AMAZING WHAT THE HELLIEURHNJK LOA LITERALLY CHANGED MY ENTIRE FUCKING LIFE﻿,11 months ago,howtoimproveyourself,vXHLTV0wx8M,22,132,5.045454545,0,16,,,,,0.15,0.78125,positive
2767,Emmillyy,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8gK9Y_0Qxw2,EVERYTHING I HAVE WANTED I AM SEEING MANIFEST RIGHT BEFORE MY EYES !!!﻿,11 months ago,howtoimproveyourself,vXHLTV0wx8M,13,71,4.538461538,0,12,,,,,0.5580357143,0.5357142857,positive
2768,Emmillyy,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8gK9ZrrrVKt,SLOWLY BUT SURELY ITIS SOOOO CRAZY﻿,11 months ago,howtoimproveyourself,vXHLTV0wx8M,6,35,5,0,6,,,,,0.1,0.6444444444,positive
2769,Tanya Meshram,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8mDHhHZ0pt_,"We're waiting, Emily! Good luck to you <3﻿",6 months ago,howtoimproveyourself,vXHLTV0wx8M,8,42,4.375,0,0,,,,,0.7,0.6,positive
2770,Nathan Prescott,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8mUvOwCB69h,Emmillyy wish ya the best﻿,6 months ago,howtoimproveyourself,vXHLTV0wx8M,5,26,4.4,0,0,,,,,0,0,neutral
2771,Joaquin Porter,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8n0DClpZfNa,5 more months until the results 🙏🏾﻿,6 months ago,howtoimproveyourself,vXHLTV0wx8M,7,35,4.142857143,1,0,,,,🙏,0.5,0.5,positive
2772,Viji Varkey,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8nIeFfvh-80,"Good luck, Emily! It will manifest for you...﻿",6 months ago,howtoimproveyourself,vXHLTV0wx8M,8,46,4.875,0,0,,,,,0.875,0.6,positive
2773,D G,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8nYq7lUVyLq,"I believe in you, Emily. Claim your life! 🙂﻿",5 months ago,howtoimproveyourself,vXHLTV0wx8M,9,44,4,0,1,,,,🙂,0,0,neutral
2774,Oceanmama,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8nhuamIdKD2,Emmillyy You go girl! You got this 😘😘﻿,5 months ago,howtoimproveyourself,vXHLTV0wx8M,8,38,3.875,0,0,,,,😘😘,0,0,neutral
2775,Nooshimi,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8ogfVYtpanm,Keep us updated! Wishing you all the hapiness you deserve! 😁﻿,4 months ago,howtoimproveyourself,vXHLTV0wx8M,11,61,4.636363636,0,0,,,,😁,0,0,neutral
2776,balaceanu cosmin,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8pm0hCbNrqR,"It's 9 months later, how's going, did you stick to your dream?﻿",3 months ago,howtoimproveyourself,vXHLTV0wx8M,12,63,4.333333333,1,0,,,,,0,0,neutral
2777,YuTubeYourStory Assistir Pereira2Meu videosHistorco,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8qc9WjuARRR,(Goodyuo)✅ (wwwYuuGoodlll )👍✅ (2NAOASSINA )🎧🎮🎬﻿,3 months ago,howtoimproveyourself,vXHLTV0wx8M,5,47,8.6,0,1,,,,✅👍✅🎧🎮🎬,0,0,neutral
2778,- G,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8sSnK6qIMZA,So close. Hope it's gone well for you 🤞﻿,1 month ago,howtoimproveyourself,vXHLTV0wx8M,9,40,3.555555556,0,0,,,,🤞,0,0,neutral
2779,Muser Battles,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8tjA3yb6aHI,It's a year now. How is it?﻿,2 weeks ago,howtoimproveyourself,vXHLTV0wx8M,7,28,3.142857143,0,0,,,,,0,0,neutral
2780,Scarlet,Ugwi5ffkjV60apGyp2F4AaABAg.8e-7kpF_iqb8uU0k0az6Hl,"Judging from the pic, she'd havet a few more years of work in front of her before attending a business school like Wharton. But maybe her pic is old, idk﻿",2 days ago,howtoimproveyourself,vXHLTV0wx8M,30,154,4.166666667,0,0,,,,,0.1333333333,0.2666666667,positive
2781,OLLY,UgxmYtYd7q7iRlHFcmx4AaABAg,"If you want advice, or someone to talk to or anything. Cause you feel your lacking moral support for things of people, then speak to me and I vowe Ill help. I am experiencing this all the time, and working together is how we can thrive. Join me. Snapchat: olly.sdn﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,50,265,4.32,0,2,,,,,-0.25,0.625,negative
2782,Song bird,UgzZi12RpvkpbSAOG9x4AaABAg,I wont even watch it if he only know One word﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,11,46,3.272727273,0,1,,,,,0,1,neutral
2783,Laura Van Arsdel,Ugx6MV4a_8bU3szONXJ4AaABAg,"Hopefully it's not just me here, but its really hard to listen to your intent as soon as you drop F bombs every other phrase.﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,25,126,4.08,0,1,,,,,-0.2083333333,0.4583333333,negative
2784,Helen Duke,UgzoO1ErFG-cAf8FBmB4AaABAg,Wow this is worth listening to. Well said .﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,9,44,4,0,0,,,,,0.2,0.55,positive
2785,Daniel Mount,UgyjIJ8kVcpbxSvn8Wp4AaABAg,This guy at the beginning of this video is an evil person because he uses the word F**K all of the time.﻿,1 year ago (edited),howtoimproveyourself,vXHLTV0wx8M,22,105,3.818181818,0,1,,,,,-1,1,negative
2786,Laura Clemons,UgzxJvt1ZF_26bltqmh4AaABAg,"I know who I am I know what I want I’m a person incredibly vulnerable and easily taken advantage of, I want to maintain a happy stable life free from drama!!﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,31,158,4.129032258,0,5,,,,,0.2833333333,0.7833333333,positive
2787,Ashery Willy,Ugx5JVPNp1Uxd-EwAx54AaABAg,This is very helpful.. Thank you for helping me improve my life﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,12,64,4.416666667,0,0,,,,,0.2,0.3,positive
2788,Elizabeth Paciej,Ugz7_8ym2rknNQ6CVyZ4AaABAg,Great motivational video!﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,3,26,8,0,0,,,,,0.8,0.75,positive
2789,Aaron Griffith,Ugzh7nSGLqXQ90WdcsN4AaABAg,Looking for like minded people to connect with. Internet bless us with knowledge and amazing conversations with diverse people﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,19,127,5.736842105,0,0,,,,,0.6,0.9,positive
2790,Sandra rodriguez,Ugw6-l0V44nUf_iPn3B4AaABAg,"Yes, we live in the greatest country on earth and thank you God for bring me here from a third world country! I'm so bless﻿",1 year ago,howtoimproveyourself,vXHLTV0wx8M,25,123,3.96,0,0,,,,,0.3787878788,0.5,positive
2791,Ram Tambule Tambule,UgwgHzrUMfBa9k-1oSZ4AaABAg,I really need to change.nice words.very helpful﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,7,48,6,0,1,,,,,0.2,0.2,positive
2792,Emmanuel Bartey,UgzqpvL267fQN0nBtWt4AaABAg,I love this thanks guys bigups﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,6,31,4.333333333,0,1,,,,,0.35,0.4,positive
2793,Houston Lake,UgxwsXdlvh9sc_eOKEp4AaABAg,I'm doing this because someone told me I'll be dead or in jail they said I'd never be . But Today here I stand as a man that walks by faith and not by sight 2 Corinthians 5:7﻿,1 year ago,howtoimproveyourself,vXHLTV0wx8M,38,175,3.631578947,1,1,5:7,,,,-0.15,0.2,negative
